smile1,smile2,cid1,cid2,morgan,maccs,rdkit,atompairs,torsion
CCCN(CC(=O)N1CC(=O)N(c2cccc(Cl)c2)C1)C(=O)C1CC1,CC1(C)OC(CO)C(c2ccc(O)c(O)c2)O1,3997257,10514183,0.9072164948453608,0.7361111111111112,0.795774647887324,0.9234042553191489,0.9746835443037974
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCOC(=O)C(C(=O)OCC)C1SCCCS1,100334,12335970,0.9325842696629214,0.6949152542372881,0.8708860759493671,0.9415204678362573,1.0
CC(=O)Nc1ccc[n+](CC(=O)c2ccc(F)cc2)c1,COc1ccc(C2CCCN2CC(=O)Nc2ccc(OC)cc2[N+](=O)[O-])c(OC)c1,436265,8853770,0.8909090909090909,0.5394736842105263,0.7380753138075313,0.7773972602739726,0.8888888888888888
COc1cc(C=C2CCc3cc(OC)c(OC)cc3C2=O)cc(OC)c1,CC(NC(=O)COC(=O)c1ccccc1Oc1ccccc1)c1ccco1,392183,9199909,0.9142857142857144,0.5961538461538461,0.6964440589765828,0.6303317535545023,0.9361702127659575
CCOC(=O)C1CCN(Cc2ccc(OC)c(OC)c2)CC1,CN(CC(=O)NCCc1ccccc1F)Cc1ccc(Br)s1,792376,8971863,0.9134615384615384,0.6323529411764706,0.7729528535980149,0.8,0.8923076923076922
CN(CC(=O)NC1CC1)C(=O)COC(=O)CCCc1nc2ccccc2s1,CCCC(CSCc1ccccc1)(C(=O)OCC)C(=O)OCC,8211297,15021956,0.8785046728971962,0.6363636363636364,0.7828810020876826,0.8202247191011236,0.9487179487179487
CCOC(=O)N1CCN(C(=O)CS(=O)(=O)c2nnc(-c3ccccc3F)o2)CC1,CSCCC(NC(=O)c1ccccc1)C(=O)NNC(=O)C(=O)NCc1ccco1,4094086,8202861,0.904,0.574468085106383,0.7564807541241163,0.826530612244898,0.9479166666666666
CC1(C)OOC1(C)COC(=O)OCc1ccc2ccc3cccc4ccc1c2c34,O=C(Nc1cccc(O)c1)c1cc2n(n1)C(C(F)(F)F)CC(c1cccs1)N2,612121,1223379,0.912,0.7976190476190477,0.7699406723796968,0.8454258675078864,0.9685039370078741
CCCOc1ccc(C=O)c(OCC(=O)Nc2ccc(N3CCCCC3)cc2)c1,CN(CC(=O)NCC(=O)Nc1ccc(F)c(F)c1F)S(=O)(=O)c1ccc(Cl)s1,7960484,17482435,0.9032258064516128,0.5795454545454546,0.7399821905609973,0.8016304347826086,0.925531914893617
O=C(NCc1c(Cl)c(Cl)cc(Cl)c1OC(=O)c1cccc([N+](=O)[O-])c1)c1ccccc1,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)OC(C)C(=O)N1C(C)CCCC1C,2237888,7557555,0.8620689655172413,0.5526315789473684,0.6657771847898599,0.8407079646017699,0.9065420560747663
CCOC(=O)C=Cc1ccc(OC)c(OC)c1,Cc1ccc(-c2ccnc3c(C(=O)Nc4ccc([N+](=O)[O-])cc4C#N)cnn23)cc1,2794876,19440544,0.9074074074074074,0.8571428571428572,0.8337147215865751,0.8884758364312267,0.8734177215189873
CN(C)S(=O)(=O)n1cncc1CC1CCNCC1,Cc1cc(Cl)cc2c1N(C(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl)CN(C)C2=O,10061798,10217532,0.9051724137931034,0.5697674418604651,0.7180232558139534,0.9154929577464789,1.0
COc1cc(C=Cc2ccc(C)o2)cc(OC)c1OC,CCC(Sc1cccc(NC(=O)c2ccccc2F)c1)C(=O)Nc1cc(Cl)ccc1OC,11242793,18904013,0.8981481481481481,0.6666666666666667,0.7825278810408922,0.8422818791946309,0.8536585365853658
CC(Oc1ccccc1)C(=O)Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1,Cc1ccc(-c2nnc(SCC(=O)Nc3ccccc3OC(F)F)n2-c2ccccc2C(C)C)cc1,1094208,2340806,0.8560606060606061,0.5652173913043479,0.6841359773371105,0.7658402203856749,0.8557692307692308
C(#Cc1ccccc1)[Si]c1ccccc1,Cc1cc(NC(=O)c2cnn(CC(=O)O)c2)nn1Cc1c(F)cccc1Cl,11117280,19500777,0.9166666666666666,0.935483870967742,0.8993536472760849,0.950207468879668,0.971830985915493
CCOc1ccc(C[NH+](C)Cn2[nH]c(-c3ccc(CC)cc3)nc2=S)cc1OC,C=CCN(C(=O)Cc1ccc(OC)c(OC)c1)c1nc2ccccc2s1,8000089,16268328,0.8260869565217391,0.5,0.6709923664122137,0.6938110749185668,0.7790697674418605
CC(=N[N-]C(=[SH+])N1CCCCCC1)c1ccccc1[O-],CC(=O)Oc1ccc2c3c1OC1C(OC(=O)Cc4ccc(Cl)cc4)C=CC4C(C2)N(C)CCC341,3824401,15384848,0.9047619047619048,0.641025641025641,0.759128386336867,0.8772455089820359,0.9745762711864406
C#CCOC(=O)C#Cc1ccc2c(c1)OCO2,CON=Cc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1OC(C)C(=O)OC,11770205,15022453,0.9,0.7222222222222222,0.7700228832951945,0.8726591760299626,0.8529411764705882
Cc1ccc(F)cc1NC(=O)c1sc2ncn(CC(=O)N3CCOCC3)c(=O)c2c1C,Fc1ccccc1Sc1ccccc1CNC1=[NH+]CCN1,3422132,6947792,0.9016393442622952,0.5853658536585367,0.7628120893561103,0.81875,0.9702970297029703
CCOC(=O)c1cc(-c2ccc(OC)c(OC)c2)c2n1CCc1cc(OC)c(OC)cc1-2,O=C(COC(=O)c1ccccn1)Nc1c(Cl)cccc1C(F)(F)F,11419212,18073863,0.8956521739130435,0.5909090909090908,0.6318471337579619,0.8174603174603174,0.9245283018867925
Cc1cccnc1NC(=O)c1cnc2c(c(C)nn2-c2ccccc2)c1Cl,O=C(CC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)NCCN1CCOCC1,7626697,11678849,0.9473684210526316,0.6486486486486487,0.7655942219304005,0.9897610921501706,1.0
COc1ccc(Br)cc1-c1nn(-c2ccc(I)cc2)c2c1CCN2,CC1CCc2c(sc3ncn(CC(=O)Nc4ccc5c(c4)CCC5)c(=O)c23)C1,3249859,7629724,0.9124087591240876,0.4605263157894737,0.5118778280542986,0.795774647887324,0.8679245283018868
COc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(Oc2cc(C)nc(NCC3CCCO3)n2)c2ccccc12,COc1ccc(NC(=O)Cn2c(=O)cc(C(=O)N3CCc4ccccc4C3)c3ccccc32)cc1,10053693,17251231,0.8376623376623377,0.381578947368421,0.5938722294654498,0.7379912663755459,0.8
CCOC(=O)c1sc2ncn(CC(=O)N(C)CC(=O)NC(C)(C)C)c(=O)c2c1C,CC1(C)CSC(Nc2ccc(F)cc2F)=N1,8809452,11160850,0.923809523809524,0.65,0.7946611909650925,0.9090909090909091,1.0
CCCCCCOc1cccc(NC(=S)NC(=O)Cc2ccc(OC)cc2)c1,Cc1cc(C)c2oc3c(c(=O)c2c1)C(c1ccc(Cl)c(Cl)c1)NC3=O,17094891,19130832,0.9243697478991596,0.6805555555555556,0.7562849162011174,0.8267148014440433,0.9591836734693877
Fc1ccccc1CNc1ccc(Cl)cc1,C=CCN1C(=O)c2oc3cc(C)cc(C)c3c(=O)c2C1c1ccc(Br)cc1,834588,18890680,0.9393939393939394,0.7192982456140351,0.8461538461538461,0.8723404255319149,0.9294117647058824
CCOc1ccc(-n2c(SCC(=O)Nc3ccccc3OC(F)F)nnc2-c2cccnc2)cc1,Cc1cc(NC(=O)Cc2ccccc2)on1,2467600,12403813,0.8521739130434782,0.5428571428571429,0.7846515270164448,0.8576051779935275,0.9036144578313253
O=C(O)COc1c(C(=O)O)sc2c1sc1cc(NC3CCOCC3)ccc12,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)N2CCN(c3ncnc4c3cnn4C)CC2)cc1,11553253,16617357,0.8702290076335878,0.6521739130434783,0.6108374384236452,0.8839050131926122,0.9699248120300752
COc1ccc(C(=O)N2CCN(c3cc(=O)[nH]c4ccccc34)CC2)cc1OC,COc1ccc(OC)c(NC(=O)c2cn(Cc3ccccc3)nn2)c1,13317101,18152213,0.831858407079646,0.3582089552238806,0.6905132192846034,0.6549019607843137,0.8260869565217391
Cc1ccc(Nc2nnc(-c3ccc(C(N)=O)cc3)c3ccccc23)c(C)c1,CCOc1ccc(C=NNC(=O)c2ccc(OCCC(C)C)cc2)cc1,1419523,4927423,0.8878504672897196,0.6721311475409837,0.7874875868917577,0.7541666666666667,0.8333333333333334
O=[N+]([O-])c1ccc(-c2csc(NN=Cc3ccccc3OCc3ccccc3)n2)cc1,CCCCOCCCNC(=O)c1c(-c2ccccc2Cl)noc1C,2787636,4334284,0.925925925925926,0.6235294117647059,0.7016871165644172,0.8704819277108433,0.9111111111111111
O=C(Cc1cccs1)N1CCSC1c1ccc(F)cc1F,CCc1c(C(=O)N2CCCCC2)cnn1-c1ccc(Cl)cc1,3442179,8074353,0.8932038834951457,0.368421052631579,0.7133079847908745,0.7952380952380953,0.9518072289156626
Cc1cc(NC(=O)C(C)OC(=O)c2cc(F)ccc2Br)no1,OC1C(O)P(c2ccc(Cl)cc2)C(O)C(O)P1c1ccc(Cl)cc1,8236239,15099959,0.9493670886075948,0.7419354838709677,0.8181818181818181,0.9166666666666666,0.9772727272727273
O=C(O)c1ccccc1C(=O)N1N=C(c2ccccc2)CC1c1ccccc1O,O=C(O)CCC(NC(=O)c1cccnc1)C(=O)NC(c1ccccc1)c1ccccc1,3350480,15068504,0.8529411764705882,0.5,0.6862745098039216,0.5948717948717949,0.85
CON=CC(=NNc1ccccc1)C(=O)c1ccccc1,CC(C)(C)OC(=O)NC1N=C(c2ccc(C(F)(F)F)cc2)c2ccccc2NC1=O,6808308,10905883,0.8737864077669903,0.6153846153846154,0.7786738351254481,0.6902173913043479,0.8133333333333334
COc1cccc(Cc2nsc(N3CCN(C(=O)Cc4ccccc4)C(C)C3)n2)c1,COc1ccc(COCC(O)Cc2cccnc2)cc1,3380619,13590277,0.8521739130434782,0.6438356164383562,0.7865612648221344,0.8027681660899654,0.8571428571428572
CCn1c(=O)c2c(nc3n(-c4ccccc4N)c(C)cn23)n(C)c1=O,CCCCNC(=O)C(c1ccc(C)cc1C)N(CC#N)C(=O)CNC(=O)OC(C)(C)C,16616140,18016135,0.902439024390244,0.6341463414634146,0.6588813767670559,0.8387978142076502,0.9818181818181818
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Oc1ccc(C(F)(F)F)cc1,CCn1c(=NC(=O)c2cccc(Cl)c2)sc2c(OC)ccc(OC)c21,2799137,8442698,0.9270833333333334,0.618421052631579,0.7335183900069396,0.8348623853211009,0.8681318681318682
CC(C)CN1C(=O)C(CC(=O)Nc2ccccc2)SC1=Nc1ccccc1,COCCOC1CC2CCC1(C(=O)N1C(=O)SC(Br)C1OC)C2(C)C,1213743,11201407,0.8738738738738738,0.4933333333333333,0.6371249127704117,0.875,0.9724770642201834
S=c1[nH]ncn1NCc1cc(Cl)ccc1OCc1ccccc1,COc1cc(O)c(-c2c(O)cc(OC)c3c2CCO3)c2c1OCC2,2191960,10991135,0.9473684210526316,0.7051282051282051,0.7350993377483444,0.8564102564102565,0.9587628865979382
CCC1CCCCN1S(=O)(=O)c1ccc(C(=O)Nc2ccc3ncsc3c2)cc1,CCc1c(C(=O)Nc2ncc(C)s2)csc1C,16831303,17190904,0.8611111111111112,0.5694444444444444,0.7019920318725099,0.796812749003984,0.9438202247191011
COC(=O)C(C#N)C(=O)Cc1ccccc1,CN=C(C)[B]C(C)=NC,14787262,18684760,0.9615384615384616,0.9,0.9600997506234414,0.9680851063829787,1.0
COc1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCCC2)c2ccccc2)cc1,COc1cc(OC)c(OC)cc1CNC(=O)C=Cc1cccc(F)c1,1441663,8374617,0.8706896551724138,0.5873015873015873,0.7051671732522796,0.7350746268656716,0.8947368421052632
COC(=O)C1=NN(c2c(C)cccc2Cl)C(=O)C1,CCCCCCOc1ccc(C(=O)Nc2ccc(OC)c(Cl)c2)cc1,2739055,4933753,0.8541666666666666,0.5454545454545454,0.71875,0.7570093457943925,0.9589041095890412
CC(=O)NCc1ccc(-c2csc(CC(N)=O)n2)s1,CC(=O)Nc1ccc2nc(Cc3ccccc3)n(-c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)c(=O)c2c1,9174087,10098640,0.8333333333333334,0.6119402985074627,0.6938911022576362,0.7972027972027972,0.9142857142857143
CCCCCCCCOC(=O)c1ccccn1,CN1C(=O)C(=Cc2cccc(Cl)c2)Sc2ccc(C(=O)N3CC[NH+](C4CCCCC4)CC3)cc21,219538,3456693,0.8888888888888888,0.7671232876712328,0.8554778554778555,0.8503649635036497,0.9438202247191011
CCc1ccccc1NC(=O)COC(=O)c1csc2c1CCCC2,C=C(C(C)Cl)C1OC2(CC(OC(=O)C3C=C(C)C(OC)C4OCC(=CC=O)C34O)CC(CC=O)O2)CC(O)C1C,7835475,14782385,0.8874172185430463,0.6338028169014085,0.6555772994129159,0.8530612244897959,0.9926470588235294
CCOC(=O)c1sc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)cc1C,CC(=NO)C(=O)OCC=Cc1ccccc1,8147596,11172020,0.8947368421052632,0.7638888888888888,0.8877952755905512,0.8927038626609443,0.972972972972973
COC(=O)C1=C(Cc2ccccc2)C(=O)c2ccccc21,O=C1NC(=O)C(=Cc2ccc(OCC3Cc4cc5c(cc43)OCO5)cc2)S1,618907,10500049,0.900990099009901,0.5555555555555556,0.6499614494988435,0.7904761904761904,0.9607843137254902
Cc1cc(O)cc(C)c1O,COC1(c2ccccc2)C=CC(=O)C(C)=C1,69560,15732559,0.9245283018867924,0.5384615384615384,0.906148867313916,0.8428571428571429,1.0
O=C(NCCc1ccccn1)C1CCN(C(=O)c2ccc(F)cc2)CC1,Cc1ccccc1Cn1ccc(NC(=S)Nc2cccc(C)c2C)n1,4788356,17381611,0.8956521739130435,0.6617647058823529,0.78743961352657,0.8145454545454546,0.9302325581395349
O=C(Nc1ccccc1F)C1CCN(C(=O)Cc2ccccc2)CC1,Cc1ccc(C)c(OCCCCn2c(C(C)NC(=O)C(C)(C)C)nc3ccccc32)c1,804133,16969409,0.8852459016393442,0.5,0.7603993344425957,0.8233438485804416,0.9270833333333334
Cc1cc(Br)c(NC(=O)CN2CCN(c3ccccc3O)CC2)c(Br)c1,Cc1cc(C(=O)OCC(=O)N2CCN(c3ncccn3)CC2)c2ccccc2n1,3583537,8577406,0.8392857142857143,0.4057971014492754,0.7292616226071102,0.6932270916334662,0.7840909090909091
Cc1ccc(SCC(=O)OCC(=O)NN2C(=O)NC3(CCCCC3)C2=O)cc1C,NC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1,7352628,17225329,0.8773584905660378,0.5853658536585367,0.7303643724696356,0.8835616438356164,0.9146341463414634
Cc1cc(C(=O)NCc2ccccc2)c2c(C)nn(-c3cccc(Cl)c3C)c2n1,O=C(COc1cccc(F)c1)Nc1cccc(C#Cc2ccccc2)c1,16024293,18206264,0.8571428571428572,0.676923076923077,0.7994389901823282,0.7579365079365079,0.9175257731958762
CC(C)c1cccc(C2C(=O)c3ccccc3C2=O)c1,CCN(CC)c1ccc(C(=O)Nc2nc(-c3ccc(OC)cc3)cs2)cc1,4134070,4407167,0.9473684210526316,0.7457627118644068,0.7900763358778626,0.8351063829787234,0.896551724137931
Cc1cccc(OC(C)C(=O)OCC(=O)Nc2cc([N+](=O)[O-])ccc2C)c1,CCC(C(=O)Nc1cc(S(=O)(=O)N(C)C)cc(C)c1C)n1nnc(-c2ccc(Cl)cc2)n1,8312279,16568113,0.8629032258064516,0.6129032258064516,0.6533534287867371,0.7383419689119171,0.8404255319148937
Cc1ccc(CNCc2cccc(Cl)c2Cl)cc1,O=S1(=O)Cc2cnoc2C1,4724053,10986523,0.9420289855072465,0.8771929824561404,0.905918057663126,0.9207920792079208,1.0
Cc1ccc(-n2c(C)nnc2SCc2ccc(Cl)cc2)cc1,CCCCn1nc(C(=O)NN=Cc2ccc(OC)c(OC)c2OC)c2ccccc2c1=O,828446,18205534,0.9416666666666668,0.6666666666666667,0.7333809864188706,0.8060200668896321,0.9807692307692307
Cc1ccc(-n2ncc3c(=O)n(CC(=O)N4CCc5ccccc54)cnc32)cc1C,Cc1ccccc1-n1cnn(CN2CCCC2c2nc3ccccc3s2)c1=S,7118615,8222154,0.855072463768116,0.3823529411764705,0.5475086906141367,0.6600660066006601,0.847457627118644
CCOC(=O)c1c(NC(=O)Cn2nc([N+](=O)[O-])c(Br)c2C)sc2c1CCC(C)C2,CC1(C)CC(=O)c2sc(NC(=O)CSC3=NCCS3)nc2C1,1111103,2888597,0.8571428571428572,0.4777777777777777,0.5560190703218117,0.7828947368421053,0.8791208791208791
C=CCNC(=O)Nc1ccc2c(c1)OCO2,Cc1cscc1Nc1nc2cc(Cl)c(Cl)cc2[nH]1,6470117,12111632,0.9444444444444444,0.6379310344827587,0.8485207100591716,0.8382352941176471,0.9516129032258065
CCS(=O)(=O)c1ccc2oc(-c3cccc(N)c3C)nc2c1,Cc1ccc(OC(C)C(=O)Nc2ccc(C)cc2Cl)cc1,8048925,16552063,0.9292929292929292,0.6764705882352942,0.7727272727272727,0.8221153846153846,0.922077922077922
CCN(CC)CCCOc1cc(Cl)cc(Cl)c1OC,O=C(C(Oc1ccc(Cl)cc1Br)c1ccccc1)N1CCOCC1,212718,7706066,0.8958333333333334,0.423728813559322,0.7540229885057471,0.76,0.9117647058823529
Cc1ccnc(C)c1Cc1ccc(-c2ccccc2C2=NC(C)(C)CO2)cc1,CC(=O)c1ccc(OCC(=O)O)c(F)c1,11726653,18317829,0.9239130434782608,0.8135593220338984,0.8054211035818006,0.8307692307692307,0.904109589041096
CC(C(=O)Nc1ccc(Br)cc1)N(c1ccccc1)S(C)(=O)=O,CCCSc1nc(N2CCOCC2)c2cnn(CCNC(=O)CC)c2n1,2914439,16904153,0.9285714285714286,0.6627906976744187,0.7333333333333334,0.9070631970260223,1.0
COc1ccc(N(C)c2nc(C)nc3cc(N=[N+]=[N-])ccc23)cc1,CSC(=N)N(C#N)CC1CCN(CCC2COc3ccccc3O2)CC1,11186268,13561065,0.9137931034482758,0.6231884057971014,0.7852173913043479,0.9504643962848297,0.9444444444444444
O=C(CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])OCC(=O)c1ccccc1,CC(=O)Nc1ccc(-c2csc(NS(=O)(=O)c3c(Cl)cc(Cl)cc3Cl)n2)cc1,3113851,10299277,0.8981481481481481,0.7191011235955056,0.7529021558872305,0.8490566037735849,0.8863636363636364
N#Cc1ccc(C=CC(=O)OCC(=O)N(C2CC2)C2CCS(=O)(=O)C2)cc1,COc1ccc(C(CNC(=S)Nc2cccc(Cl)c2C)[NH+]2CCCCC2)cc1,8602181,8788322,0.91869918699187,0.6888888888888889,0.7401079136690647,0.832807570977918,0.9239130434782609
C=C(O[Si](C)(C)C(C)(C)C)c1ccc(Cl)cc1,Oc1ccc(C2(c3ccoc3)CCCCC2)cc1,13293842,16734694,0.9285714285714286,0.813953488372093,0.8596256684491979,0.9298245614035088,0.9016393442622951
CN(C)S(=O)(=O)c1ccc(C(=O)NC(=S)Nc2cccc(-c3nc4ccccc4o3)c2)cc1,CC(C)C1(C)N=C(c2nc3c(cc2C(=O)O)CCS3=O)NC1=O,3290881,13849588,0.875,0.4457831325301205,0.5951962507322788,0.8827160493827161,0.9292035398230089
Cc1cccc(-n2nc(C(C)(C)C)cc2NC(=O)CN(CC(C)C)C(=O)c2ccc(C(F)(F)F)cc2)c1,Cc1cc(C(=O)NNC(=O)C2CCN(C(=O)OC(C)(C)C)CC2)c(C)o1,5137012,9277101,0.8739495798319328,0.4499999999999999,0.7036506800286328,0.7855297157622739,0.962962962962963
CCN1C(=O)C2CC=C3C(CC4C(=O)N(c5ccccc5)C(=O)C4(C)C3c3cccc(C)c3O)C2C1=O,CCCCOc1ccc(-c2nc3sc(=Cc4ccc(-c5ccc(Br)cc5)o4)c(=O)n3n2)cc1,3554060,4485526,0.9144736842105264,0.524390243902439,0.5441259134345138,0.8558139534883721,0.9763313609467456
Cc1cccc(OCC(=O)NC(=S)Nc2cc(C(=O)O)ccc2C)c1,CC1=CC(C(Cl)(Cl)Cl)C([N+](=O)[O-])=C(C)N1,3292279,11097652,0.912087912087912,0.8,0.8113948919449901,0.8844444444444445,0.96875
Cc1ccc(NC(=S)Nc2ccccc2C)c(C)c1,CCOP(=O)(OCC)C(=S)Nc1ccccc1,2730958,14508989,0.8153846153846154,0.6444444444444444,0.800369685767098,0.7678571428571428,0.8163265306122449
O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)c1ccccc1Cl,CN1C(=O)OC(C)(C)c2cc(Nc3ccc(Br)cc3)ccc21,887708,11152632,0.9021739130434784,0.5245901639344263,0.7431355181576617,0.8059701492537313,0.8333333333333334
COc1ccc(NC(=O)CCNC(=O)c2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1,C1=CC2C=[N+](Cc3cccc(C[N+]4=CC5C=CC=C6N=CC7=CC=CC4C7C65)c3)C3C=CC=C4C=NC(=C1)C2C43,10275890,10794661,0.9534883720930232,0.8620689655172413,0.7011494252873562,0.8495297805642633,0.9622641509433962
CCN1C(=O)C(=Cc2cc(Cl)c(OCc3cccc(C(=O)O)c3)c(OC)c2)SC1=S,O=C(NN(C(=O)N1CCCCC1)c1ccccc1)N1CCCCC1,4222494,11688519,0.9130434782608696,0.7,0.7559618441971383,0.8922558922558923,0.9381443298969072
CC(C)C(=O)Nc1ccc(C(=O)NN=Cc2cc([N+](=O)[O-])ccc2O)cc1,S=C(Nc1ccccc1Cl)N(Cc1ccccc1)Cc1cccc(Cl)c1,4924908,5094833,0.8990825688073394,0.7647058823529411,0.7514384349827388,0.8682170542635659,0.8461538461538461
COc1ccc2c(c1[N+](=O)[O-])OCCO2,CCOCc1c(C(=O)OCC(=O)N2CCN(C(=O)c3ccco3)CC2)oc2ccccc12,10353092,16520046,0.9158878504672896,0.5405405405405406,0.7786377708978328,0.87109375,0.9204545454545454
CC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,CNC(=S)NN=Cc1cc(Br)cc(OC)c1O,3435579,3474590,0.9222222222222224,0.7230769230769231,0.8184615384615385,0.8585365853658536,0.9545454545454546
O=c1oc(-c2ccco2)c(-c2ccco2)o1,CCCCCCCC1CC(F)CCO1,5311605,11117117,0.984375,0.8888888888888888,0.9436392914653784,1.0,1.0
COc1ccc(N2C(=O)C(=Cc3ccco3)N=C2SCC(=O)c2ccccc2)cc1Cl,CCN1CCC(NC(=S)Nc2ccccc2Cl)CC1,2681030,17282493,0.8849557522123894,0.6341463414634146,0.7977859778597786,0.8929889298892989,0.9195402298850575
CN(Cc1ccccc1)Cn1nc(-c2ccc(F)cc2)n(C)c1=S,C[N+](C)(C)CCNC(=O)CCc1ccc(O)cc1,8133300,11960553,0.9230769230769232,0.7375,0.8663883089770354,0.8663366336633663,0.8666666666666667
O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccc(F)c(F)c1,CC(=O)OCC1Cn2c(nc3ccccc32)O1,1439267,3046351,0.8762886597938144,0.6119402985074627,0.8309178743961353,0.8627450980392157,0.9324324324324325
COc1ccc(C(=O)Oc2ccc(C=C3C(=N)N4N=C(C5CC5)SC4=NC3=O)cc2)cc1OC,CCOc1ccc(CN(C)C(=O)Cc2ccc(N3CCCC3=O)cc2)cc1,3897271,17524088,0.875,0.55,0.6998626373626373,0.7737430167597765,0.8918918918918919
CCCNC(=O)C1CCCCC1,CCCN1C(=O)C(=Cc2ccc(OCc3ccc(F)cc3)c(OC)c2)NC1=S,4301598,5045469,0.9263157894736842,0.6901408450704225,0.9058693244739756,0.9416666666666667,1.0
Cc1ccc(C(=O)Nc2ccc(N3CCN(C(=O)Cc4cccc(C)c4)CC3)cc2)cc1,O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)Nc1ccccc1C(=O)O,1057904,2458934,0.8695652173913043,0.5616438356164384,0.7221195317313617,0.7865168539325843,0.9032258064516129
O=C(NC1CCCCC1)c1coc(CN(C(=O)C2CCCC2)C2CCCCC2)n1,O=CC1CCCN1C(=O)CCC(=O)NCc1ccc(Cl)c(Cl)c1,1197075,14674749,0.8636363636363636,0.339622641509434,0.7246073298429319,0.7306122448979592,0.9325842696629214
Cc1nc(NCc2ccc(F)cc2)c2sc(=S)n(-c3ccc(F)cc3)c2n1,Cc1nn(C)cc1NC(=S)N1CCCC(C)C1,405157,4863202,0.898989898989899,0.5074626865671642,0.788135593220339,0.8607594936708861,1.0
NC1=Nc2ccccc2Sc2nccn21,COc1ccccc1-n1c(SCC(=O)c2ccc3c(c2)OCCO3)nc2sc3c(c2c1=O)CCCC3,383199,16536189,0.916030534351145,0.589041095890411,0.6699308755760369,0.8933823529411765,0.897196261682243
COc1ccc(CCNC(=O)c2ccc3c(c2)N(Cc2ccc(F)cc2Cl)C(=O)CS3)cc1OC,CCOc1ccc(C=NNC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1OC,3286421,4092795,0.8091603053435115,0.5555555555555556,0.6115326251896813,0.7196029776674938,0.6931818181818181
CCOc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=S)N2Cc2ccc(F)cc2)cc1,O=C(NCc1cccc(-c2ccccc2)c1)c1cc2cc(Cl)ccc2o1,4065086,11639113,0.873015873015873,0.6086956521739131,0.6985032074126871,0.7864768683274022,0.8981481481481481
Cc1cc([N+](=O)[O-])nn1Cc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,O=C(NN=Cc1ccc(OC(=O)c2ccco2)cc1OC(=O)c1ccco1)c1ccc([N+](=O)[O-])cc1,1242265,2322621,0.7909090909090909,0.4166666666666666,0.6987281399046105,0.7486187845303867,0.7959183673469388
O=C(NCCOC12CC3CC(CC(C3)C1)C2)c1nc(Cn2ccc([N+](=O)[O-])n2)no1,CC12CCC(C(=O)Nc3cccc(Cl)c3)(c3nc(C#N)c(C#N)nc31)C2(C)C,5300429,18827318,0.890625,0.651685393258427,0.6382316313823163,0.8877551020408163,0.9929078014184397
CCN(CC)S(=O)(=O)N1CCN(Cc2ccc(C(=O)Nc3ccccc3)cc2)CC1,CCN(C(=O)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1)C1CCS(=O)(=O)C1,16598003,18267361,0.8095238095238095,0.2876712328767123,0.6792975970425139,0.6917293233082706,0.8383838383838383
CCCN1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N4COCC4(C)C)cc3)c2C(=O)NNC(C)=O)C1,CN(C)[S+](=O)(c1ccccc1)C1CC1c1ccccc1,4052373,10384697,0.9159663865546218,0.6236559139784946,0.6509376890502117,0.8991825613079019,0.9122807017543859
CCCn1nnnc1COC(=O)CNC(=O)c1cccs1,CC(C)n1c(SCC(=O)NC23CC4CC(CC(C4)C2)C3)nnc1-c1ccco1,8415450,9522078,0.8468468468468469,0.4487179487179487,0.7474589523064894,0.8194945848375451,0.96875
Cc1nn(CC(C)C)c(C)c1CCC(=O)NNC(=O)c1ccccc1-n1cccc1,CCC(C)Oc1ncnc2nc[nH]c12,8865606,10012797,0.89,0.6388888888888888,0.8177339901477833,0.9087136929460581,0.9876543209876543
Cc1ccc(C)c(-n2c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)nnc2-c2ccccc2Cl)c1,CCc1ccccc1N1CCN(CCCN2CCCC2=O)CC1,3620061,9796961,0.8861788617886179,0.5584415584415585,0.7625,0.8990825688073394,0.9428571428571428
